ct10_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25027741101,1986,450000,1e+05,275100,8,3,3,25265,2181,868,64935,14.35,2150.5,10,49,28,62,8,2,0,141,0,50,111,18,1,0,106,112,106,644,18,8,23,848,43,889,51,644,25,3,170,28,37.2,940,2010,4478,2227,2251,1252,2611,615,3901,40,11,322,0,18,55,131,1260,1639,1260,481,268,352,124,31,4,379,316,54,6,1,2,0,0,2007-11,119250,13359,132500,18998,25833,32491
25009202200,1935,469000,178500,304000,7,3,3,7971,2252,1109,53750,13.345,2250.5,13,8,13,38,6,3,0,13,0,12,107,17,2,0,75,82,75,850,25,7,29,997,33,1076,15,850,57,11,140,3,39.5,1091,2010,5888,2866,3022,1443,3486,959,5544,42,2,111,0,8,59,122,1720,2275,1720,776,384,359,157,39,5,555,447,94,8,3,2,1,0,2007-11,104535,14329,127150,20705,22417,48777
25017373500,1930,806750,115750,470400,8,3,4,10409.5,2620,977.5,88750,12.575,2650.5,12,17,9,35,2,0,0,11,0,66,87,6,0,0,73,81,73,583,7,3,24,787,25,829,17,583,60,3,190,3,46.1,846,2010,6187,2992,3195,1358,4016,813,5203,70,1,514,3,31,143,222,1495,1945,1495,642,341,318,138,42,14,450,355,60,15,10,6,2,2,2007-11,137721,28595,162386,18547,45000,39812
25017363202,1960,415000,140090.5,281400,7,3,3,21291,1906.5,835,54000,20.63,1950.5,13,14,15,4,1,1,0,39,0,17,37,5,0,0,64,66,64,437,11,7,14,526,30,573,15,437,10,3,108,12,42.9,588,2010,3462,1710,1752,1055,2064,343,2865,17,4,435,0,18,62,61,987,1226,987,344,238,289,93,21,2,239,190,46,3,0,0,0,0,2007-11,128542,20264,138798,15153,39706,96630
25021400600,1915,480000,194500,290000,5,2,2,0,1260,1121,60000,13.58,1250.5,12,34,10,34,1,1,0,84,0,3,82,5,1,0,87,92,87,201,8,6,27,1176,36,1216,37,201,23,13,977,1,36.6,1253,2010,5177,2381,2796,961,3615,601,4020,109,5,691,0,16,119,217,1153,2116,1153,517,271,255,81,26,3,963,617,207,72,50,15,2,0,2007-11,138506,37597,162422,16057,55341,27027
25009205100,1924,250000,107000,196000,6,2,3,5860,1372,856,30000,13.445,1350.5,9,14,14,26,46,13,1,15,0,22,90,81,11,4,104,108,104,834,79,16,19,968,27,1054,55,834,133,44,58,7,33.5,1109,2010,5352,2548,2804,1070,3484,798,4087,314,0,179,2,23,107,640,1413,2036,1413,541,332,317,149,46,28,623,499,112,6,6,0,0,0,2007-11,73000,23677,83931,10663,26113,10251
25017358400,1961,696500,1e+05,393500,8,3,4,12830,2465,798,114500,22.975,2450.5,12,32,17,56,1,0,0,41,0,23,98,2,0,0,101,108,101,704,23,20,21,785,27,843,33,704,3,0,129,2,43,876,2010,4895,2280,2615,1284,2645,966,3726,56,0,891,0,8,94,120,1384,1836,1384,532,348,342,126,27,9,452,408,37,2,2,3,0,0,2007-11,140431,24393,164107,19855,38409,41867
25025092101,1905,265000,82500,199200,5,2,3,1520,1266,732,0,0,1250.5,10,58,24,53,54,26,1,97,0,38,105,103,18,6,136,146,136,181,122,31,57,847,68,1027,98,181,133,148,585,1,32.3,1125,2010,6451,3116,3335,1550,4279,622,1906,1413,10,2026,3,181,223,689,1409,2252,1409,414,369,315,156,82,73,843,621,155,40,13,8,3,3,2007-11,48700,10519,82168,19075,31211,10004
25017337300,1926,312500,55000,232000,6,2,3,5584,1676,1125,30750,8.39,1700.5,11,35,10,34,8,3,1,61,0,26,68,21,2,0,60,63,60,365,23,7,20,787,22,817,42,365,122,17,269,5,37.7,859,2010,5259,2543,2716,1027,3491,741,4608,137,4,172,4,26,65,243,1350,2257,1350,585,339,283,90,35,18,907,703,189,11,3,1,0,0,2007-11,77630,11735,85974,2784,49750,8280
25017333200,1960,310000,0,220500,7,2,3,10215,1476,1128.5,44500,19.47,1450.5,12,14,8,34,9,6,1,33,0,13,91,17,4,2,55,61,55,481,23,4,13,681,22,723,20,481,52,8,146,17,46.4,743,2010,5364,2545,2819,1035,3343,986,4685,178,7,254,1,21,56,162,1333,2153,1333,528,328,293,127,35,22,820,679,121,13,6,1,0,0,2007-11,77630,11361,89245,9058,53913,6655
25021411200,1969,365500,0,262000,7,2,3,15652,1877,982,47250,15.38,1850.5,11,26,17,44,8,3,0,65,0,143,91,16,3,0,79,87,79,693,15,14,22,1040,42,1103,30,693,48,4,163,122,46.6,1133,2010,6562,3185,3377,1714,4001,847,5941,101,0,306,1,16,60,137,1771,2421,1771,658,411,402,211,65,24,650,542,91,10,5,2,0,0,2007-11,75750,11922,89095,22896,57660,20073
25017373200,1915,446000,0,303200,7,2,3,6967,1666,837.5,40000,8.985,1650.5,11,22,11,33,5,2,0,31,0,9,63,9,2,0,58,63,58,157,11,8,22,505,15,532,29,157,134,11,211,5,44.2,561,2010,4391,2017,2374,820,2892,679,3359,106,2,555,2,28,70,269,1033,1936,1033,431,286,207,73,25,11,903,674,172,41,11,4,0,1,2007-11,64879,13784,82045,21376,54784,9266
25017338400,1960,739500,263000,426500,9,3,4,16779,3389,1064,89300,13.24,3350.5,13,10,8,51,1,0,0,7,0,6,116,2,0,0,72,77,72,826,11,14,23,865,24,927,10,826,3,0,91,7,48,937,2010,5745,2768,2977,1652,3075,1018,5075,20,3,470,2,11,78,86,1633,1953,1633,617,321,401,213,67,14,320,278,38,3,0,1,0,0,2007-11,165341,13822,167583,24823,120250,37079
25025101102,1905,288000,79000,221000,9,2,4,3589,2974,631,7020,1.96,3050.5,10,27,20,18,25,6,1,30,0,41,29,45,2,8,72,79,72,55,67,29,19,354,22,446,45,55,50,181,144,5,35,491,2010,4396,1992,2404,1233,2704,459,54,3692,15,24,3,3,84,521,1083,1511,1083,325,293,232,138,58,37,428,334,52,27,11,2,1,1,2007-11,32854,9266,50391,14653,27500,7866
25017350600,1912.5,472500,0,343200,9,2,4,3414,2056,1110,47500,10.7,2250.5,10,10,4,12,2,0,0,14,0,2,25,3,0,0,31,33,31,19,13,3,20,311,6,341,12,19,162,25,145,0,42.2,353,2010,4572,2192,2380,199,4179,194,3584,104,3,544,0,12,137,188,376,1054,376,192,109,56,13,5,1,678,221,176,118,107,38,12,6,2007-11,89063,27179,115875,21152,76771,15517
25009211402,1965,315000,75000,214400,6,2,3,9350,1786,1019,42000,15.25,1750.5,13,24,13,56,10,5,0,23,0,72,122,24,5,0,75,80,75,610,18,6,13,990,38,1031,34,610,25,2,377,8,44,1065,2010,6072,2827,3245,1259,3628,1185,5723,63,9,87,0,10,41,139,1641,2476,1641,743,375,343,124,42,14,835,689,130,9,4,2,0,1,2007-11,83953,9005,90222,12066,50789,26085
25025080300,1900,237981,35000,124000,7,2,3,2444,1896,657.5,-18100,-12.04,1950.5,8,16,14,16,14,8,0,29,0,28,24,26,7,0,24,27,24,27,28,6,22,157,14,199,28,27,27,44,66,2,37.9,227,2010,1769,756,1013,525,1098,146,83,1065,11,16,0,45,41,508,400,693,400,124,113,83,42,24,14,293,250,29,4,7,1,1,1,2007-11,23315,13931,71250,47784,16050,7596
25017366100,1954,415000,158000,3e+05,7,2,3,18289,1736,1174.5,51000,13.28,1750.5,11,17,10,22,13,1,0,19,0,12,62,16,1,0,49,51,49,743,25,9,24,759,22,813,26,743,19,1,43,5,46.4,839,2010,4697,2266,2431,1207,2735,755,3830,61,3,593,2,13,59,136,1251,1791,1251,433,322,351,105,34,6,540,453,76,6,1,2,2,0,2007-11,104830,10417,114760,9188,53315,23730
25025081100,1920,251375,0,183200,4.5,1,2,1130,1080,1004,49250,21.56,1050.5,12,23,5,14,4,7,0,56,0,25,36,7,2,0,52,58,52,21,19,13,22,497,25,550,26,21,28,59,428,4,39.4,576,2010,4091,2043,2048,339,3034,718,1953,876,6,549,1,15,83,608,468,1682,468,209,125,82,30,11,11,1214,727,251,115,94,13,11,3,2007-11,45125,7114,88571,19440,39375,11612
25009215101,1966.5,505000,149000,290000,5,3,4,40001,2468,1076.5,81550,15.14,2550.5,9,27,4,15,5,3,0,24,0,8,80,11,1,0,42,44,42,505,16,9,14,530,29,568,30,505,6,2,26,22,39.1,598,2010,4896,2421,2475,1359,3000,537,4367,37,12,375,0,3,38,64,1379,1636,1379,503,322,359,152,37,6,257,201,48,5,3,0,0,0,2007-11,107470,17176,141767,18953,36548,12115
25017382601,1987,198000,114900,153600,5,1,2,0,800,1023,31000,17.27,850.5,14,45,23,47,7,5,0,43,0,49,184,13,6,0,198,202,198,169,63,11,42,1543,37,1646,50,169,21,0,1463,5,22.6,1696,2010,4269,1998,2271,738,3150,381,2962,138,5,804,1,56,105,198,979,2185,979,506,248,161,50,10,4,1206,1013,182,9,2,0,0,0,2007-11,77907,9433,89013,33588,74363,11459
25021416101,1952,458000,53500,315000,7,3,3,10001,2030,1054,77500,16.975,2050.5,12,10,6,34,6,0,0,31,0,13,88,10,1,0,63,65,63,778,14,11,37,816,42,907,13,778,24,1,60,11,46.4,920,2010,5724,2700,3024,1485,3171,1068,5028,196,0,275,4,27,82,112,1485,2114,1485,537,319,351,188,68,22,629,576,48,5,0,0,0,0,2007-11,103542,13936,125648,39955,14107,7534
25017382500,1940,370000,1e+05,273020,7,2,3,10001,1731.5,1043,51889,17.13,1750.5,12,25,18,22,7,3,0,29,0,32,55,15,3,0,51,56,51,466,18,7,17,632,22,663,33,466,56,6,89,3,42.5,696,2010,4418,2180,2238,992,2900,526,3800,111,0,266,1,18,80,142,1164,1835,1164,479,297,269,88,24,7,671,533,119,14,5,0,0,0,2007-11,82574,14241,120958,16822,56778,9309
25009210600,1954,255000,69500,185250,6,2,3,5998,1332,777,21400,12.24,1350.5,12,16,11,22,20,9,1,38,0,62,59,40,4,3,74,75,74,398,35,6,15,618,23,664,33,398,47,12,204,6,38.7,697,2010,4095,1934,2161,871,2510,714,3513,73,7,34,0,25,62,381,1100,1653,1100,446,295,220,96,27,16,553,461,73,10,6,3,0,0,2007-11,62198,13957,77266,15418,19833,15167
25017350400,1905,475000,0,348000,7,2,3,3133,2121,999.5,34000,7.07,2250.5,10,18,6,24,0,1,0,39,0,6,49,1,1,0,56,63,56,55,8,11,30,603,25,659,18,55,233,84,280,0,50.5,677,2010,5568,2644,2924,483,4587,498,4778,125,7,330,0,26,121,181,869,2414,869,452,214,146,43,10,4,1545,663,484,201,128,56,10,3,2007-11,78592,7266,98750,31983,69375,14379
25017382200,1948,365000,135000,275000,7,2,3,10280,1638,1021.5,57500,21.43,1650.5,11,18,16,24,9,6,0,47,0,33,59,13,4,1,79,85,79,619,27,7,25,803,23,862,23,619,69,12,134,2,40.7,885,2010,5158,2516,2642,1277,3238,643,4559,117,9,205,0,22,88,158,1366,1962,1366,522,321,348,125,41,9,596,459,119,11,4,2,1,0,2007-11,97475,9532,106806,14506,81364,27850
25017340100,1940,319000,112500,255000,6,2,3,5005,1380,1066,53000,17.56,1350.5,12,4,8,19,11,6,0,7,0,12,81,23,6,3,70,79,70,939,25,12,18,963,23,1032,9,939,37,1,43,3,45.5,1041,2010,6652,3145,3507,1228,4205,1219,5666,290,5,395,0,35,101,160,1777,2439,1777,711,442,359,174,68,23,662,511,129,14,7,1,0,0,2007-11,91076,8406,91933,7535,24931,102503
25017341700,1919,299500,122500,236634,7,3,3,4800,1606,820,14666.5,5.815,1650.5,9,15,19,27,30,10,0,15,0,32,73,51,6,1,95,98,95,556,54,19,26,774,24,854,43,556,202,35,64,3,37.3,897,2010,5298,2494,2804,1126,3397,775,3439,762,2,455,1,55,111,473,1299,2074,1299,470,286,310,138,65,30,775,635,112,21,5,2,0,0,2007-11,65408,13137,88654,8996,26048,7205
25025110502,1920,308500,75500,237500,6,2,3,3500,1530,1038,26000,11.76,1550.5,10,16,7,23,19,6,0,42,0,15,36,38,4,2,58,62,58,213,43,10,13,586,23,641,34,213,115,32,280,3,37.6,675,2010,3806,1811,1995,762,2588,456,2070,625,5,113,0,29,88,876,901,1580,901,324,250,200,80,29,18,679,507,146,18,4,2,2,0,2007-11,53789,7346,92786,19401,38296,2923
25025040401,1899,398000,180000,291650,5,1,2,0,1065,1024.5,60000,18.35,1050.5,13,9,0,10,2,0,0,19,0,3,27,4,0,0,56,53,56,79,9,5,9,507,21,541,10,79,13,3,442,0,21.4,551,2010,2439,1102,1337,403,1719,317,2002,50,4,203,1,5,30,144,558,1174,558,242,155,97,42,13,9,616,503,98,12,2,1,0,0,2007-11,73184,12143,117083,47729,55516,11135
25017341902,1960,290000,124750,228000,6,3,3,4992,1527.5,897,20350,7.785,1550.5,12,12,14,19,37,7,0,29,0,31,64,65,5,1,86,92,86,400,56,11,19,742,38,824,42,400,159,16,218,14,37.5,866,2010,8120,3879,4241,1735,5472,913,4564,973,16,1363,4,236,202,762,2081,3340,2081,835,586,386,184,56,34,1259,946,271,31,11,0,0,0,2007-11,63818,11665,76603,15733,59629,10932
25009220101,1926,365000,50000,2e+05,6,2,3,7187,1466,873,41750,13.575,1450.5,11,28,9,57,6,2,0,23,0,27,127,13,2,1,91,95,91,547,10,13,16,908,34,947,34,547,52,11,231,7,46.3,981,2010,4003,1839,2164,631,2389,983,3856,23,2,35,0,2,24,61,1075,1890,1075,602,218,161,69,22,3,815,708,100,4,3,0,0,0,2007-11,70164,23750,95987,17482,30577,12294
25021404202,1938,811250,345500,497750,9,4,4,14468,2821,1014,129000,17.86,2900.5,14,23,11,36,1,0,0,17,0,12,47,4,0,0,60,65,60,564,6,13,13,575,19,602,24,564,16,1,19,5,40.6,626,2010,4986,2445,2541,1015,3323,648,4019,112,4,483,1,15,113,239,903,1292,903,348,173,235,106,28,13,389,346,41,1,1,0,0,0,2007-11,150156,38507,171500,41503,66528,30156
25017368300,1930,349000,0,265500,5,2,2,3598,1480,881,16500,4.79,1550.5,9,39,15,49,8,3,0,110,0,42,117,13,1,0,80,82,80,211,50,5,27,756,25,816,47,211,112,23,382,6,37.5,863,2010,5345,2731,2614,785,4039,521,3148,418,7,449,1,44,69,1209,1077,2435,1077,478,267,173,86,38,35,1358,987,263,53,26,17,8,4,2007-11,56696,18659,109000,23649,42574,10964
25017352600,1903,362500,0,270375,5,1,2,0,959,1041,38950,10.825,950.5,13,7,3,8,0,1,0,49,0,0,45,0,1,0,21,21,21,46,5,1,3,260,11,273,7,46,11,10,188,0,35,280,2010,2378,1193,1185,326,1842,210,1488,250,2,247,0,46,80,265,480,1017,480,227,135,63,28,17,10,537,278,151,79,24,4,1,0,2007-11,56383,8989,63409,31667,56011,11162
25025020200,1899,364500,182500,248000,4,1,1,620,630,1138,64000,16.29,650.5,14,31,7,36,2,2,0,44,0,24,47,2,2,2,93,92,93,53,11,6,23,863,50,921,32,53,5,1,846,0,25.7,953,2010,3649,1639,2010,155,3219,275,3039,121,3,236,0,10,66,174,429,2302,429,317,69,36,6,1,0,1873,1202,593,73,4,1,0,0,2007-11,66944,17704,119479,79461,45417,13773
25021417200,1930,3e+05,70900,2e+05,6,2,3,4800,1268,1059,39250,19.05,1250.5,11,36,4,21,6,7,0,46,0,23,92,16,4,0,102,102,102,638,32,18,33,1135,47,1223,42,638,136,25,384,1,48.9,1265,2010,8182,3965,4217,1315,5910,957,4023,214,1,3640,2,21,123,158,1912,3222,1912,712,471,395,157,104,73,1310,968,274,50,14,2,1,1,2007-11,61832,9026,69519,17758,58141,7786
25017341800,1950,272250,71000,216000,6,3,3,3511,1483,955,-4277,-2.39,1450.5,11,18,16,26,31,15,0,120,0,54,68,52,12,1,72,75,72,201,58,11,22,703,26,779,41,201,170,59,329,5,34.1,820,2010,6554,3099,3455,1678,4174,702,3047,1280,10,1043,2,129,219,824,1658,2516,1658,587,431,353,171,70,46,858,720,103,23,10,2,0,0,2007-11,48902,15522,81779,9735,34521,8607
25017368500,1920,335250,0,263920,5,2,2,0,1248,808,20505,6.12,1250.5,11,27,8,23,1,1,0,63,0,46,95,4,1,0,48,49,48,19,8,8,10,373,19,390,28,19,41,16,253,1,33.5,418,2010,3297,1819,1478,340,2542,415,1827,144,6,385,9,21,49,856,520,1786,520,275,115,56,41,13,20,1266,1005,199,32,14,10,3,3,2007-11,50120,12094,70917,17513,48284,15172
25017332400,1964,380000,0,280000,7,3,3,20419,2132,936,66000,23.77,2150.5,11,26,12,17,1,2,0,25,0,19,37,5,0,0,27,28,27,298,5,6,10,369,14,378,26,298,5,1,27,9,54,404,2010,3473,1624,1849,660,2107,706,2882,79,4,350,0,11,52,95,888,1466,888,381,191,200,76,25,15,578,490,79,4,4,0,0,1,2007-11,96227,12501,108651,5247,52500,11848
25017321500,1949,235000,116000,190000,6,2,3,8000,1500,939,15000,7.03,1550.5,11,43,46,80,75,23,0,62,0,50,154,127,13,2,130,137,130,691,129,25,44,1212,39,1348,101,691,233,55,331,41,33.5,1449,2010,6898,3473,3425,1535,4586,777,4799,213,12,206,7,269,167,1225,1625,2600,1625,607,394,366,146,47,65,975,732,201,21,11,2,4,4,2007-11,74988,11611,102628,15772,42415,27236
25017342400,1910,273285,77000,210263,6,2,3,2701,1587,900,20000,8.82,1550.5,11,43,16,41,32,6,0,89,0,27,88,57,6,6,68,71,68,151,50,10,18,672,35,712,73,151,207,59,221,0,38.7,785,2010,6055,3031,3024,1291,4060,704,3130,713,10,388,5,351,181,1277,1400,2371,1400,465,391,294,156,46,48,971,744,157,37,25,4,2,2,2007-11,56682,17648,68295,14152,49653,30313
25025071201,1999,490000,0,312800,3,2,1,1177,1173,1031,96500,22.86,1150.5,13,15,5,5,1,0,0,99,0,8,48,3,0,0,39,39,39,2,4,5,10,317,19,340,15,2,0,1,335,0,34.1,355,2010,3131,1668,1463,560,2251,320,1218,592,7,476,4,18,58,758,583,1304,583,261,138,114,41,16,13,721,530,170,19,0,1,0,1,2007-11,37923,18474,117019,64430,17218,7665
25021419800,1961.5,3e+05,0,209450,6,2,3,6277,1491,970.5,30500,12.55,1450.5,9,43,9,36,3,2,0,173,0,22,69,7,1,0,51,53,51,325,20,7,38,681,40,742,44,325,61,11,281,3,50.8,786,2010,4358,2063,2295,876,2664,818,3779,72,5,278,0,48,72,104,1052,1729,1052,409,264,213,114,33,19,677,561,103,6,5,1,1,0,2007-11,77093,10292,93964,9486,68661,23522
25025100900,1925,269950,110000,212925,6,2,3,4492,1530,636.5,9050,6.34,1550.5,10,28,13,24,27,10,0,28,0,19,70,59,4,0,72,77,72,238,55,16,26,445,26,515,53,238,114,34,140,2,40.3,568,2010,4072,1887,2185,880,2780,412,933,2342,0,278,0,56,113,350,996,1610,996,343,302,187,84,44,36,614,482,112,16,3,0,0,1,2007-11,56125,6913,68889,6099,40330,13927
25021402300,1959,350000,77000,266400,6,2,3,9623,1464,1067.5,53000,16.67,1450.5,14,12,8,18,4,2,0,6,0,58,55,8,1,0,54,56,54,691,17,8,26,720,24,780,15,691,3,2,70,14,44.9,795,2010,4549,2169,2380,1023,2467,1059,4133,80,1,120,1,11,54,149,1218,1612,1218,506,269,279,103,40,21,394,337,46,6,5,0,0,0,2007-11,93177,11119,94167,9658,73869,31088
25017335400,1946,350000,0,270000,6,2,3,8729,1777,942.5,62000,19.65,1750.5,11,9,10,20,7,3,0,5,0,12,46,10,2,0,57,60,57,596,17,7,16,687,26,740,13,596,39,6,80,13,46.9,753,2010,5094,2454,2640,1176,3167,751,4771,43,4,121,0,2,40,113,1374,1810,1374,502,347,329,141,43,12,436,354,72,7,3,0,0,0,2007-11,101159,7287,107851,7209,49464,16970
25025160400,1920,245000,59100,155000,5,2,2,1654,1930,717,23000,6.25,2050.5,12,45,12,26,13,4,0,17,0,35,40,19,2,1,40,39,40,27,24,5,18,261,31,284,55,27,14,73,104,2,33.9,339,2010,2716,1379,1337,716,1818,182,400,234,2,106,0,15,37,1922,598,943,598,162,140,120,94,38,44,345,277,49,11,6,0,1,1,2007-11,37524,9913,65667,27432,31060,9297
25017365201,1967,505000,206500,348100,8,3,4,40117,2394,1081,90500,20.095,2400.5,13,42,23,48,1,1,0,23,0,34,92,5,1,0,86,87,86,906,19,8,21,928,22,955,43,906,5,0,20,6,40.5,998,2010,5607,2728,2879,1721,3141,745,5023,25,1,323,3,17,96,119,1576,1849,1576,536,349,464,187,33,7,273,228,42,2,0,0,0,1,2007-11,163980,8111,164803,7848,29219,94402
25017362100,1983,715000,180000,413600,9,3,4,89298,3320,1109,76550,10.58,3350.5,12,25,23,29,3,0,0,31,0,43,89,7,0,0,67,73,67,735,26,4,12,761,16,792,27,735,7,1,18,21,41.4,819,2010,4852,2416,2436,1332,2895,625,4257,14,1,380,1,10,89,100,1442,1695,1442,576,330,342,153,35,6,253,195,50,4,3,0,1,0,2007-11,159063,19239,169900,21143,28529,31251
25009205500,1900,217250,104450,157102,7,2,3,5007,1655,831,17500,13.14,1650.5,10,27,18,35,43,11,2,25,0,22,111,93,10,7,116,117,116,268,78,14,36,713,43,819,65,268,211,161,187,2,26.4,884,2010,4606,2286,2320,1274,2914,418,1738,510,7,313,4,14,95,1925,1073,1551,1073,310,268,236,121,71,67,478,381,67,14,5,3,3,5,2007-11,49005,6457,59716,11046,40556,8795
25017388100,1975,230000,0,116000,5,2,2,0,1295,1009.5,20500,12.68,1350.5,14,34,29,61,12,7,0,106,0,72,71,24,8,1,116,117,116,471,32,17,50,1163,47,1267,42,471,5,0,688,66,35.8,1309,2010,4996,2555,2441,1311,3264,421,3940,24,1,813,1,14,90,113,1362,1949,1362,495,348,373,110,28,8,587,499,80,3,4,1,0,0,2007-11,103918,14094,118607,9602,46552,24137
25017353900,1894,542500,154000,319500,5,2,2,0,1351.5,983,47000,12.5,1450.5,17,4,3,10,0,0,0,7,0,4,8,0,0,0,8,8,8,14,3,1,7,109,8,124,4,14,13,7,78,0,39.1,128,2010,7090,3558,3532,318,6628,144,3743,509,10,1891,2,16,341,578,422,1453,422,228,116,53,18,6,1,1031,714,241,58,14,4,0,0,2007-11,41348,6173,96042,52676,35536,11777
25017321400,1978,321000,139500,236000,6,2,3,22500,1666,917,34000,10.91,1750.5,13,56,18,18,7,1,1,43,0,38,53,18,1,0,52,55,52,389,21,9,5,468,14,455,62,389,2,0,33,9,43.7,517,2010,3297,1614,1683,615,2172,510,2828,46,5,186,0,22,49,161,872,1241,872,383,223,180,60,17,9,369,287,75,4,2,1,0,0,2007-11,97500,15404,97137,17778,105804,39691
25009206700,1900,180000,87000,122500,4,2,2,11641,1095,889,19050,12.94,1050.5,11,30,12,37,29,8,0,112,0,22,85,51,7,1,134,136,134,132,66,16,32,827,42,931,52,132,117,62,602,2,32.3,983,2010,4080,1980,2100,759,2797,524,2159,463,8,108,1,20,107,1214,833,1863,833,369,188,136,70,31,39,1030,842,166,16,4,1,1,0,2007-11,35724,3785,53750,13945,30231,9629
25017339300,1912,320000,60000,250800,7,2,3,4000,1750,978.5,40900,16.76,1750.5,10,10,2,13,5,4,0,23,0,4,35,13,2,2,33,37,33,138,15,6,12,353,19,391,14,138,101,11,136,0,46.7,405,2010,2890,1333,1557,504,1943,443,1580,884,5,114,0,35,138,134,673,1237,673,267,196,121,56,21,12,564,406,123,23,8,3,1,0,2007-11,75668,13377,82350,14322,46591,17212
25025081001,1910,322075,118000,231800,5,1,2,1154,1148,960,55000,17.64,1150.5,13,19,5,8,3,0,0,18,0,15,26,3,0,0,51,53,51,8,13,17,19,291,24,340,24,8,27,73,217,2,30.2,364,2010,4890,2304,2586,662,3632,596,2180,684,19,920,3,14,120,950,814,2234,814,380,227,126,58,13,10,1420,875,247,164,101,22,9,2,2007-11,28932,9090,88239,69460,26287,8234
25017321600,1963,284900,128250,215409,6,2,3,12304.5,1404,1067.5,8950,4.225,1450.5,11,19,19,42,55,18,1,123,0,56,80,102,15,0,92,99,92,958,93,10,26,1086,35,1189,61,958,29,2,218,7,34.9,1250,2010,7548,3772,3776,1745,4999,804,5800,150,7,657,0,249,175,510,2035,2900,2035,797,508,467,177,57,29,865,651,190,16,5,3,0,0,2007-11,83811,11932,101250,14266,42355,20908
25021417502,1940,310000,0,219037.5,6,2,3,3200,1362,962,37000,13.85,1350.5,12,21,9,23,5,2,0,143,0,15,72,10,1,0,55,57,55,169,15,12,14,640,33,689,25,169,126,24,333,1,42,714,2010,4639,2281,2358,693,3504,442,2185,125,6,2099,0,9,70,145,1047,1904,1047,392,250,218,111,39,37,857,632,185,26,10,2,1,1,2007-11,57579,4722,78770,5568,47500,12884
25025091001,1910,263732.5,28250,184500,5,1,2,1168,1142.5,942,33000,14.55,1150.5,11,18,6,24,13,5,0,20,0,56,42,21,5,1,57,63,57,59,30,21,25,442,28,516,30,59,44,48,348,3,35.5,546,2010,2742,1366,1376,460,1951,331,1599,298,0,517,2,32,82,212,555,1236,555,242,139,89,40,24,21,681,487,139,37,11,6,1,0,2007-11,63938,15944,101375,18816,31008,14542
25021414100,1975,380000,186000,272659.5,7,3,3,21951.5,1894,1009,52000,14.67,1850.5,11,30,34,19,10,3,0,34,0,58,76,20,2,0,114,117,114,853,33,10,28,952,27,1013,37,853,5,2,124,32,40.2,1050,2010,5693,2727,2966,1463,3499,731,4222,310,0,908,4,13,104,132,1643,2042,1643,644,398,423,124,43,11,399,317,70,7,4,1,0,0,2007-11,125119,14576,137050,10006,39926,25259
25025081700,1905,270000,78000,191000,7,2,4,2500,2121,514,-26000,-9.335,2150.5,10,28,9,21,22,11,0,24,0,41,20,51,8,3,44,44,44,66,49,16,12,260,16,310,43,66,68,58,105,18,40.2,353,2010,3820,1700,2120,1067,2290,463,74,2725,18,58,1,37,125,782,933,1473,933,342,232,182,104,39,34,540,463,61,8,4,1,1,2,2007-11,35589,8541,79028,26059,26860,12393
25025160502,1919,248158.5,68000,194125,5,2,2,2053,1409,769,21602.5,9.235,1450.5,10,35,12,21,30,7,2,180,0,21,57,55,3,4,94,99,94,103,52,15,39,612,42,706,54,103,119,88,340,4,30.3,760,2010,4460,2215,2245,1250,2907,303,1154,230,9,162,0,42,113,2750,978,1476,978,253,226,221,126,81,71,498,393,86,12,1,3,0,3,2007-11,42513,13349,70938,15053,30948,5158
25017353700,1910,410000,135000,260000,5,1,2,0,989,1165.5,58500,16.405,1050.5,13,9,8,10,0,0,0,17,0,10,26,0,0,0,30,30,30,39,1,5,11,357,13,378,9,39,29,11,287,1,39.8,387,2010,5365,2642,2723,244,4758,363,3503,231,5,1003,0,22,247,354,497,1837,497,324,112,43,16,1,1,1340,1002,247,60,24,3,4,0,2007-11,51300,5889,91786,28869,42939,6986
